"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Nicolas Hasler","SKC","2019","716","328","0.8415","0.8252","5.3346","1.6264","20.0504","4.2722","0.0847"
"Diego Fagundez","NER","2017","2603","687","0.8297","0.8219","5.3233","0.7749","18.3886","5.0362","0.0646"
"Fabinho","PHI","2018","769","227","0.8106","0.7871","5.3219","2.3444","20.0688","4.756","0.065"
"Amro Tarek","ORL","2018","1859","741","0.7841","0.7769","5.3028","0.7156","23.6336","12.7762","0.1041"
"Daniel Vega","SJE","2020","197","74","0.8784","0.8068","5.2984","7.16","31.6019","21.5811","0.1991"
"Marco Farfan","POR","2017","442","135","0.7481","0.7089","5.2968","3.9236","20.0701","13.116","0.0692"
"Reto Ziegler","FCD","2020","200","140","0.8571","0.8193","5.2945","3.7818","21.6795","10.0945","0.1491"
"Eddie Johnson","DCU","2014","2078","483","0.8364","0.8255","5.2867","1.0946","16.6545","-0.6138","0.0497"
"Kristoffer Reaves","FCD","2018","180","75","0.8533","0.7837","5.2259","6.9678","19.9367","6.6823","0.1014"
"Darlington Nagbe","POR","2014","2922","712","0.8876","0.8803","5.2055","0.7311","16.0176","-0.543","0.0669"
"Jared Jeffrey","DCU","2016","1414","519","0.8189","0.8089","5.1943","1.0008","22.2562","7.6762","0.0709"
"Federico Higuaín","CLB","2019","1222","576","0.8524","0.8435","5.172","0.8979","20.5406","5.7113","0.0865"
"Joao Plata","RSL","2017","2461","561","0.8342","0.825","5.1516","0.9183","20.5001","4.4588","0.0559"
"Jakob Glesnes","PHI","2020","207","54","0.7963","0.7011","5.1396","9.5179","30.4033","14.5901","0.0962"
"Rece Buckmaster","NYRB","2019","597","196","0.7653","0.7392","5.1152","2.6098","16.4146","8.2906","0.1077"
"Rafael Baca","SJE","2013","2539","1038","0.8613","0.8563","5.1097","0.4923","19.047","3.9874","0.0928"
"Aníbal Godoy","SJE","2015","959","428","0.8832","0.8713","5.0962","1.1907","23.7583","5.3617","0.1295"
"David Bingham","LAG","2020","196","67","0.6866","0.6105","5.0956","7.6054","45.7704","39.1721","0.2065"
"Brad Guzan","ATL","2017","1359","568","0.7729","0.7639","5.0889","0.8959","38.2193","27.7913","0.1796"
"Aubrey David","FCD","2016","395","155","0.8258","0.793","5.0808","3.2779","21.4096","6.5379","0.0963"
"Stefan Marinovic","VAN","2017","493","151","0.6291","0.5958","5.0402","3.3379","50.5264","42.8935","0.1302"
"Oniel Fisher","SEA","2015","941","376","0.7979","0.7846","5.004","1.3308","20.7259","6.1042","0.0823"
"Tim Melia","SKC","2019","3172","1053","0.7787","0.774","4.9367","0.4688","35.745","26.0596","0.1517"
"Brad Knighton","NER","2018","685","195","0.5949","0.5696","4.9351","2.5308","52.2525","44.1742","0.2443"
"Eric Remedi","ATL","2019","2213","1186","0.8895","0.8854","4.9225","0.4151","19.5977","3.5092","0.0988"
"Andrew Dykstra","DCU","2014","391","124","0.5484","0.5087","4.916","3.9645","55.2661","50.9608","0.1923"
"Felipe","VAN","2018","2451","1128","0.852","0.8476","4.914","0.4356","21.5129","6.4275","0.1091"
"Eric Miller","MIN","2019","478","162","0.7778","0.7477","4.8806","3.0127","19.4038","6.2306","0.0718"
"Rodrigo Schlegel","ORL","2020","98","49","0.8776","0.778","4.8761","9.9512","21.6629","8.0406","0.1385"
"Yoshimar Yotún","ORL","2017","963","470","0.8106","0.8003","4.8627","1.0346","23.3727","9.5746","0.1361"
"Pedro Morales","VAN","2016","2202","1158","0.8368","0.8326","4.8594","0.4196","24.5644","8.3502","0.1121"
"Luis Caicedo","NER","2019","2575","894","0.8098","0.8044","4.835","0.5408","20.1059","7.2517","0.0939"
"Jonathan Osorio","TOR","2017","1189","473","0.9112","0.901","4.8287","1.0209","17.6968","0.5023","0.0432"
"Darrius Barnes","NER","2016","364","129","0.8372","0.7998","4.8241","3.7396","20.8143","7.2227","0.0914"
"Brandt Bronico","CHI","2018","1660","649","0.8644","0.857","4.8226","0.7431","18.5679","2.1496","0.0704"
"Eloi Amagat","NYC","2018","465","270","0.8519","0.8341","4.7978","1.7769","18.8574","6.1627","0.0714"
"Daneil Cyrus","CHI","2015","562","256","0.8125","0.7938","4.7974","1.874","24.3882","8.8927","0.1138"
"Chris Seitz","FCD","2016","2730","777","0.6602","0.6541","4.7783","0.615","43.6888","35.8893","0.1682"
"Gustav Svensson","SEA","2020","72","46","0.9565","0.8527","4.7757","10.3819","22.5845","9.485","0.1009"
"Jean-Baptiste Pierazzi","SJE","2015","292","95","0.8842","0.8342","4.7496","4.9995","18.3533","5.6193","0.0956"
"Agustín Viana","CLB","2014","311","188","0.867","0.8418","4.747","2.525","20.8106","6.0577","0.1111"
"Anton Nedyalkov","FCD","2018","843","346","0.8064","0.7927","4.719","1.3639","21.1795","5.2976","0.1039"
"Darren O'Dea","TOR","2013","1669","652","0.7132","0.706","4.6929","0.7198","29.9321","17.9772","0.1206"
"Dylan Remick","HOU","2017","1262","495","0.7394","0.7299","4.6864","0.9468","20.0985","9.6784","0.1155"
"Zach Pfeffer","PHI","2015","1074","316","0.8544","0.8397","4.6498","1.4714","19.1538","4.7081","0.0431"
"Jake Nerwinski","VAN","2017","1827","591","0.7208","0.713","4.6295","0.7833","21.0586","10.4712","0.1044"
"Corey Ashe","CLB","2016","1295","486","0.8107","0.8012","4.5962","0.9457","19.2228","5.0553","0.0676"
"Andy Polo","POR","2018","1771","530","0.883","0.8743","4.5948","0.8669","18.55","0.9304","0.0633"
"Tyler Miller","MIN","2020","196","66","0.5758","0.5065","4.5735","6.9296","56.0889","51.3789","0.2175"
"Stephen McCarthy","NER","2014","96","60","0.9","0.824","4.5583","7.5971","26.2746","9.1291","0.1385"
"Chris Seitz","FCD","2017","486","142","0.7254","0.6933","4.546","3.2014","42.1821","32.9216","0.198"
"A.J. DeLaGarza","HOU","2018","395","141","0.8298","0.7977","4.5231","3.2079","19.4403","6.2475","0.1043"
"Michael Harrington","POR","2014","1894","886","0.798","0.7929","4.5059","0.5086","19.1897","6.3687","0.0955"
"Dax McCarty","NYRB","2015","2959","1932","0.853","0.8507","4.497","0.2328","19.6141","6.5464","0.1518"
"Nicolas Hasler","CHI","2018","842","261","0.7625","0.7454","4.4497","1.7049","21.1151","7.6592","0.0731"
"Jeff Larentowicz","LAG","2016","1636","660","0.8409","0.8342","4.4412","0.6729","20.5798","6.0974","0.0738"
"Tim Parker","NYRB","2020","195","54","0.7778","0.6959","4.4232","8.1911","23.6137","14.8606","0.0816"
"Kevin Garcia","HOU","2019","916","429","0.8112","0.8009","4.4075","1.0274","22.9059","7.8125","0.0923"
"Nouhou Tolo","SEA","2018","2206","987","0.8166","0.8122","4.3997","0.4458","17.8941","2.6521","0.0963"
"Yangel Herrera","NYC","2017","1332","491","0.833","0.824","4.3971","0.8955","19.4316","5.5732","0.0719"
"Juan David Cabezas","HOU","2018","314","104","0.9038","0.8616","4.3942","4.2252","21.0279","6.5937","0.05"
"Xavier Arreaga","SEA","2020","202","144","0.8889","0.8585","4.3803","3.0419","21.6102","7.0166","0.1482"
"Baggio Husidic","LAG","2014","2329","750","0.8533","0.8475","4.3591","0.5812","18.6424","4.1191","0.0557"
"André Horta","LAFC","2019","203","85","0.9529","0.9022","4.3136","5.0748","19.3347","1.4098","0.0446"
"Eric Miller","MTL","2014","1793","662","0.8006","0.7941","4.2987","0.6493","18.4383","5.2698","0.0872"
"Sean Johnson","CHI","2014","3211","1041","0.5379","0.5338","4.2977","0.4128","50.2366","45.4093","0.187"
"Clint Dempsey","SEA","2018","995","259","0.9073","0.8908","4.281","1.6529","17.3118","1.3574","0.0458"
"Scott Caldwell","NER","2014","1715","769","0.8518","0.8462","4.2754","0.556","19.148","5.6148","0.0888"
"Micheal Azira","CHI","2019","249","80","0.8625","0.8092","4.2672","5.3341","20.7153","5.7141","0.0585"
"Xavier Kouassi","NER","2017","1330","485","0.868","0.8592","4.2649","0.8794","20.1553","3.6108","0.0681"
"Clint Dempsey","SEA","2013","709","238","0.8866","0.8686","4.2634","1.7913","15.3028","2.1106","0.0733"
"Javier Morales","RSL","2014","2848","1253","0.854","0.8506","4.2539","0.3395","18.7848","4.1709","0.1006"
"Tristan Blackmon","LAFC","2018","575","242","0.8223","0.8047","4.2509","1.7566","18.6656","6.0456","0.0671"
"Cristian Higuita","ORL","2018","1431","696","0.8951","0.889","4.2408","0.6093","18.3471","1.6792","0.0866"
"Victor Ulloa","FCD","2018","2355","1088","0.83","0.8261","4.2365","0.3894","19.2533","6.1883","0.1082"
"Liam Ridgewell","POR","2014","1467","575","0.753","0.7457","4.2057","0.7314","27.4393","16.6764","0.1145"
"Steven Birnbaum","DCU","2020","205","121","0.8264","0.7917","4.2008","3.4717","23.5061","11.5998","0.1404"
"Nedum Onuoha","RSL","2020","193","98","0.9184","0.8757","4.1809","4.2662","19.5044","5.1903","0.1109"
"Fernando Meza","ATL","2020","199","155","0.9161","0.8892","4.1683","2.6893","22.1227","8.8379","0.149"
"Jordan Harvey","LAFC","2020","98","57","0.8772","0.8042","4.1593","7.2971","19.038","3.5993","0.1273"
"Marcelo","CHI","2019","1268","550","0.7873","0.7798","4.1181","0.7487","24.3059","10.5315","0.0933"
"Peter Luccin","FCD","2013","213","99","0.8889","0.8474","4.1121","4.1536","21.7018","9.7587","0.0922"
"Marcus Hahnemann","SEA","2013","391","108","0.5926","0.5546","4.103","3.799","52.5697","47.0797","0.1132"
"Axel Sjöberg","COL","2019","485","206","0.8544","0.8345","4.0985","1.9896","20.9665","6.8927","0.0816"
"Jonathan Bornstein","CHI","2020","183","64","0.75","0.686","4.0947","6.398","15.9667","8.28","0.0799"
"Roland Alberg","PHI","2016","1274","253","0.8933","0.8772","4.0751","1.6107","16.6271","-0.0336","0.0276"
"Nick DeLeon","TOR","2019","2015","535","0.8318","0.8242","4.0675","0.7603","17.4531","3.2357","0.0443"
"Maikel van der Werff","CIN","2020","198","132","0.8182","0.7874","4.0637","3.0786","23.0634","11.7091","0.1426"
"Renzo Zambrano","POR","2019","866","409","0.8973","0.8874","4.0632","0.9934","22.6443","4.7701","0.1083"
"Amobi Okugo","SKC","2015","122","57","0.8772","0.806","4.0566","7.1169","21.872","9.0083","0.0499"
"David Bingham","SJE","2016","3253","1123","0.5521","0.5485","4.0423","0.36","51.448","45.2493","0.1568"
"Andreu Fontàs","SKC","2018","106","68","0.9412","0.8818","4.039","5.9398","21.8534","6.9541","0.0927"
"Andrés Escobar","FCD","2014","1711","282","0.883","0.8687","4.0276","1.4282","15.9236","1.4697","0.0472"
"J.J. Koval","SJE","2014","1078","444","0.7928","0.7838","3.9974","0.9003","20.9916","6.6363","0.0535"
"Eric Remedi","ATL","2018","1194","550","0.8818","0.8746","3.9893","0.7253","19.9131","3.1359","0.1031"
"Jalil Anibaba","NER","2019","1951","624","0.6827","0.6763","3.9659","0.6356","27.0375","15.8271","0.1001"
"Thierry Henry","NYRB","2014","2839","744","0.8145","0.8092","3.9545","0.5315","19.8745","7.2481","0.0661"
"Ilie Sánchez","SKC","2019","2767","1578","0.8536","0.8511","3.9528","0.2505","22.6961","6.5148","0.1152"
"Gianluca Busio","SKC","2018","208","49","0.9388","0.8585","3.9311","8.0226","16.7037","1.7133","0.0193"
"Walker Zimmerman","FCD","2014","849","253","0.7984","0.783","3.9106","1.5457","25.0636","12.4477","0.0862"
"Lionard Pajoy","DCU","2013","1243","129","0.9225","0.8925","3.8658","2.9968","14.1806","-2.5015","0.0205"
"Mike Magee","LAG","2016","1601","402","0.8657","0.8561","3.8583","0.9598","18.066","1.2601","0.0352"
"Benoit Cheyrou","TOR","2016","864","461","0.8048","0.7964","3.8554","0.8363","23.1511","12.5807","0.0881"
"Joe Bendik","ORL","2016","3332","952","0.6439","0.6399","3.8535","0.4048","46.3496","38.3062","0.1427"
"Mo Adams","ATL","2019","112","47","0.9362","0.8542","3.8517","8.1951","18.1338","4.808","0.0306"
"Waylon Francis","SEA","2018","655","255","0.7647","0.7496","3.8398","1.5058","18.0715","7.0398","0.0669"
"Kyle Beckerman","RSL","2016","2550","1406","0.8243","0.8216","3.8338","0.2727","22.3294","9.2534","0.1273"
"Daniel Paladini","CLB","2014","234","110","0.8909","0.8561","3.8235","3.4759","19.3175","5.6841","0.0626"
"Eriq Zavaleta","TOR","2015","1257","426","0.7911","0.7821","3.8233","0.8975","24.2488","12.4354","0.082"
"Demar Phillips","RSL","2018","383","150","0.78","0.7545","3.822","2.548","18.911","7.7993","0.0864"
"Dave Romney","LAG","2015","286","114","0.8158","0.7823","3.8214","3.3521","24.6111","10.6698","0.0675"
"Dario Zuparic","POR","2020","194","99","0.9091","0.8705","3.8158","3.8544","25.8442","10.2443","0.1093"
"Sanna Nyassi","MTL","2013","1286","241","0.8548","0.839","3.8085","1.5803","17.4492","0.3288","0.0334"
"Jay DeMerit","VAN","2013","657","193","0.8342","0.8146","3.7776","1.9573","23.4145","12.3729","0.0844"
"Josh Williams","NYC","2015","453","210","0.8333","0.8154","3.774","1.7971","18.5069","4.8607","0.0981"
"Spencer Richey","CIN","2020","198","61","0.6721","0.6103","3.7699","6.1801","39.6705","33.9156","0.0898"
"Kevan George","CLB","2014","224","136","0.9118","0.8841","3.7671","2.7699","19.9539","4.2592","0.0766"
"Bryan Acosta","FCD","2019","2309","1482","0.8718","0.8693","3.766","0.2541","23.4736","5.7696","0.1211"
"Edgar Castillo","NER","2019","1832","711","0.744","0.7388","3.7474","0.5271","19.882","10.2633","0.1124"
"Kwadwo Poku","NYC","2015","1124","359","0.8579","0.8476","3.7247","1.0375","21.7023","5.2592","0.035"
"Ibrahim Sekagya","NYRB","2013","764","307","0.8404","0.8283","3.7226","1.2126","24.7032","10.6066","0.117"
"Auston Trusty","PHI","2018","3315","1447","0.7747","0.7722","3.6913","0.2551","25.8404","11.543","0.1137"
"Tyler Turner","ORL","2015","513","220","0.8045","0.7878","3.6898","1.6772","19.2293","5.5629","0.079"
"Ty Harden","SJE","2014","1333","479","0.833","0.8253","3.6834","0.769","23.0168","9.3457","0.0794"
"Marcelo Silva","RSL","2017","704","321","0.8567","0.8453","3.6704","1.1434","24.7824","8.9521","0.1011"
"Jacori Hayes","FCD","2018","1111","422","0.8744","0.8657","3.6675","0.8691","17.4671","3.4484","0.0784"
"Memo Rodríguez","HOU","2018","776","211","0.8436","0.8262","3.6613","1.7352","19.9773","4.5308","0.0313"
"Dave Romney","NSH","2020","195","90","0.8222","0.7816","3.6585","4.065","24.7031","12.8442","0.1102"
"Kevan George","CLB","2015","311","189","0.8995","0.8802","3.6436","1.9278","20.7974","5.6691","0.0711"
"Deian Boldor","MTL","2017","447","272","0.8272","0.8138","3.6341","1.3361","24.4647","10.1889","0.1317"
"Jorge Moreira","POR","2020","91","43","0.8837","0.7994","3.6256","8.4317","20.9043","7.3172","0.0929"
"Omar Gaber","LAFC","2018","295","103","0.8544","0.8192","3.621","3.5155","17.1473","5.6261","0.0344"
"Jack Elliott","PHI","2017","2816","1133","0.7749","0.7717","3.6128","0.3189","29.1989","14.6613","0.1122"
"Niko Hansen","CLB","2019","306","72","0.8611","0.8111","3.6017","5.0023","18.4146","1.7426","0.0222"
"Clyde Simms","NER","2013","723","254","0.8661","0.852","3.5967","1.416","18.0113","2.8886","0.0734"
"Marco Donadel","MTL","2018","109","65","0.9077","0.8525","3.5865","5.5177","25.2746","12.5102","0.0808"
"Brek Shea","VAN","2018","1714","425","0.7788","0.7704","3.5847","0.8435","20.4384","6.8069","0.047"
"Greg Cochrane","CHI","2015","356","116","0.7586","0.7277","3.5832","3.0889","21.5813","7.7437","0.0827"
"Yeimar Gómez Andrade","SEA","2020","101","79","0.8608","0.8154","3.583","4.5354","20.4027","8.6643","0.167"
"Albert Rusnák","RSL","2017","2777","781","0.8553","0.8507","3.5827","0.4587","22.1996","4.8671","0.0712"
"Adam Lundkvist","HOU","2018","1343","445","0.8","0.7919","3.5826","0.8051","20.5565","4.7057","0.0782"
"Jonathan Campbell","CHI","2017","1144","576","0.8472","0.841","3.5622","0.6184","24.6199","10.3218","0.061"
"Brandt Bronico","CHI","2020","165","83","0.7711","0.7282","3.5571","4.2857","20.6901","9.2513","0.0962"
"Tomás Martínez","HOU","2018","2610","746","0.8405","0.8357","3.5464","0.4754","21.8323","6.0153","0.0692"
"Eric Gehrig","CHI","2016","285","142","0.8169","0.792","3.5398","2.4929","25.8188","11.1769","0.0787"
"Tommy Redding","ORL","2015","99","34","1","0.8961","3.5325","10.3898","22.3598","10.4616","0.0416"
"Jordy Delem","SEA","2017","810","319","0.8182","0.8071","3.5325","1.1074","18.0741","4.0812","0.0637"
"Ike Opara","MIN","2020","196","51","0.8431","0.774","3.5259","6.9135","23.467","9.094","0.0969"
"Jackson Yueill","SJE","2017","1038","459","0.8736","0.866","3.5116","0.765","20.5102","4.935","0.0879"
"Shaft Brewer","LAFC","2019","103","59","0.9492","0.8897","3.5072","5.9445","18.2974","2.1402","0.1277"
"Bryan Meredith","SEA","2018","97","28","0.9286","0.8037","3.497","12.4891","36.9599","27.8464","0.2035"
"Zat Knight","COL","2014","342","120","0.8083","0.7793","3.4887","2.9072","28.1183","10.7573","0.0742"
"Shaun Francis","SJE","2016","1641","611","0.7185","0.7128","3.4882","0.5709","22.8558","11.29","0.0962"
"John McCarthy","PHI","2018","97","39","0.6154","0.5261","3.4822","8.9286","47.5075","42.3259","0.2359"
"John Stertzer","RSL","2015","956","365","0.8521","0.8425","3.477","0.9526","17.433","4.1457","0.0594"
"Diego Calderón","COL","2013","330","107","0.7944","0.762","3.465","3.2383","25.9427","16.3762","0.0925"
"Chris Schuler","RSL","2017","1143","334","0.6976","0.6872","3.4633","1.0369","24.9269","15.2341","0.0966"
"Jair Benitez","FCD","2013","2645","1322","0.767","0.7644","3.4623","0.2619","25.3771","12.0848","0.1185"
"Eric Alexander","HOU","2018","1805","658","0.8541","0.8489","3.4547","0.525","21.3593","4.2321","0.0832"
"Steven Caldwell","TOR","2015","146","47","0.7872","0.7139","3.4488","7.3379","28.308","13.0439","0.0732"
"Cristián Maidana","PHI","2015","2245","716","0.8128","0.8081","3.4324","0.4794","18.9149","4.4095","0.0688"
"Amobi Okugo","POR","2016","255","106","0.7925","0.7601","3.4312","3.237","22.3937","12.407","0.0748"
"Nick DeLeon","DCU","2015","2373","654","0.8425","0.8373","3.4265","0.5239","19.1396","2.3943","0.0633"
"Dave Romney","LAG","2016","792","262","0.7366","0.7237","3.3935","1.2952","22.0123","8.9327","0.0744"
"Jonathan Campbell","SEA","2019","388","197","0.8376","0.8204","3.3855","1.7185","23.4257","8.7785","0.1238"
"Bill Hamid","DCU","2020","205","69","0.8116","0.7625","3.3843","4.9048","33.2914","25.8633","0.1912"
"Kofi Opare","DCU","2015","1747","594","0.8367","0.831","3.3712","0.5675","22.8899","9.6217","0.0916"
"Marlon Hairston","COL","2017","2800","766","0.8198","0.8154","3.3691","0.4398","17.9981","2.9573","0.0707"
"Jonathan Osorio","TOR","2013","1881","580","0.8466","0.8407","3.3686","0.5808","19.9728","4.8631","0.0624"
"Russell Teibert","VAN","2014","2146","894","0.8568","0.8531","3.3406","0.3737","19.7732","4.9564","0.0774"
"Anton Tinnerholm","NYC","2019","2919","1163","0.773","0.7701","3.3359","0.2868","19.2197","6.0435","0.0842"
"Michael Stephens","CHI","2015","1410","658","0.8541","0.849","3.3274","0.5057","21.6383","6.033","0.0819"
"Marco Fabián","PHI","2019","1372","438","0.8995","0.892","3.3236","0.7588","17.8092","1.8345","0.0496"
"James Sands","NYC","2019","1634","849","0.8716","0.8677","3.3223","0.3913","20.8918","5.9249","0.1003"
"Jasser Khmiri","VAN","2020","198","95","0.8947","0.8598","3.3222","3.497","23.8142","5.2319","0.1146"
"Liam Fraser","TOR","2018","657","384","0.8828","0.8742","3.3114","0.8623","21.6811","4.52","0.0938"
"Jalen Robinson","DCU","2017","591","185","0.8","0.7821","3.3103","1.7893","25.0638","12.116","0.0776"
"Daniel Woolard","DCU","2013","2382","1055","0.8303","0.8272","3.3098","0.3137","22.7018","10.1987","0.1029"
"Amobi Okugo","PHI","2013","3125","1059","0.813","0.8099","3.3038","0.312","23.3902","12.2539","0.11"
"Matthew Real","PHI","2020","200","51","0.7451","0.6804","3.3018","6.4741","24.0552","12.9995","0.0911"
"Héctor Jiménez","CLB","2018","730","285","0.8211","0.8096","3.2618","1.1445","18.744","3.9802","0.0709"
